mdt_id,vehicle_id,power_status,battery_capacity,charging_status,memory_available,storage_available,list_of_app,rpt_time
SHB380Y ID,"SHB380Y ",Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",20/11/2020 23:12:33
SHB397A ID,"SHB397A ",Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",31/12/2020 11:50:46
SHB418Z ID,"SHB418Z ",Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",02/12/2020 17:25:35
SHB460A ID,"SHB460A ",Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1010.201021_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",27/10/2020 09:32:37
SHB463S ID,"SHB463S ",Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",02/12/2020 23:43:42
SHB5057ZID,SHB5057Z,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",05/01/2021 11:43:01
SHB5111AID,SHB5111A,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",21/11/2020 00:10:26
SHB5123RID,SHB5123R,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",21/11/2020 03:02:17
SHB5137BID,SHB5137B,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",05/11/2020 18:15:52
SHB5165UID,SHB5165U,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",27/11/2020 16:14:27
SHB5203TID,SHB5203T,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",20/11/2020 23:11:13
SHB5289XID,SHB5289X,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",21/11/2020 03:20:33
SHB5315DID,SHB5315D,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",21/11/2020 00:18:43
SHB5336TID,SHB5336T,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",21/11/2020 01:30:29
SHB5339KID,SHB5339K,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1010.201021_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",11/11/2020 13:27:46
SHB5351ZID,SHB5351Z,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ucast.blackbox.fileupload:1.0.1001.201028_RC,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",21/11/2020 03:26:48
SHB5363PID,SHB5363P,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",20/11/2020 22:47:50
SHB5388TID,SHB5388T,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",20/11/2020 23:17:04
SHB5414BID,SHB5414B,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:1.0.1002.201210_RC",14/12/2020 15:56:14
SHB5422CID,SHB5422C,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1010.201021_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",11/11/2020 15:24:18
SHB542Y ID,"SHB542Y ",Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",21/11/2020 01:57:12
SHB5465DID,SHB5465D,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",02/12/2020 21:33:11
SHB547J ID,"SHB547J ",Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1010.201021_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",11/11/2020 13:32:37
SHB5500KID,SHB5500K,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",21/11/2020 05:46:25
SHB5526LID,SHB5526L,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1028.201216_RC,com.grab.blackboxtest:1.0.1001.201120_RC,com.ucast.blackbox.fileupload:1.0.1006.201123_RC,com.ste.itsd.fms.agilmdmv2:1.0.15,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:1.0.1002.201210_RC",21/01/2021 13:35:16
SHB5535KID,SHB5535K,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",05/11/2020 18:23:36
SHB5579JID,SHB5579J,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",11/11/2020 15:33:27
SHB559A ID,"SHB559A ",Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",02/12/2020 02:14:22
SHB561S ID,"SHB561S ",Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",20/11/2020 23:24:05
SHB565G ID,"SHB565G ",Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",21/11/2020 00:13:07
SHB5660GID,SHB5660G,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",09/11/2020 09:25:49
SHB5715HID,SHB5715H,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",21/11/2020 02:52:48
SHB571M ID,"SHB571M ",Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",20/11/2020 22:53:44
SHB5720SID,SHB5720S,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",25/11/2020 09:45:25
SHB5737UID,SHB5737U,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1010.201021_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",11/11/2020 15:01:13
SHB5750EID,SHB5750E,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",21/11/2020 00:43:00
SHB5759GID,SHB5759G,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",03/11/2020 12:20:30
SHB5769CID,SHB5769C,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1027.201209_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdmv2:1.0.15,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:1.0.1002.201210_RC",05/03/2021 11:56:48
SHB5794DID,SHB5794D,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",27/11/2020 14:43:53
SHB5813HID,SHB5813H,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1017.201029_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",21/11/2020 06:14:02
SHB5859BID,SHB5859B,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",26/11/2020 14:45:50
SHB5865HID,SHB5865H,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",15/11/2020 20:28:30
SHB598L ID,"SHB598L ",Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",27/11/2020 14:09:26
SHB606Y ID,"SHB606Y ",Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",21/11/2020 02:25:36
SHB635M ID,"SHB635M ",Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",02/11/2020 15:45:04
SHB651R ID,"SHB651R ",Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",21/11/2020 00:03:50
SHB689H ID,"SHB689H ",Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",20/11/2020 18:03:19
SHB708L ID,"SHB708L ",Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",27/11/2020 16:16:11
SHB717K ID,"SHB717K ",Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",21/11/2020 00:40:48
SHB740S ID,"SHB740S ",Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",01/12/2020 15:21:38
SHB765X ID,"SHB765X ",Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",02/11/2020 14:18:33
SHB780B ID,"SHB780B ",Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",21/11/2020 00:26:25
SHB786K ID,"SHB786K ",Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1028.201216_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",12/01/2021 16:35:19
SHB810Z ID,"SHB810Z ",Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",21/11/2020 00:06:47
SHB845Z ID,"SHB845Z ",Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",11/11/2020 14:22:25
SHB848R ID,"SHB848R ",Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",01/12/2020 14:17:56
SHB853A ID,"SHB853A ",Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",21/11/2020 03:23:36
SHB858L ID,"SHB858L ",Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",21/11/2020 02:46:34
SHB8888AID,SHB8888A,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1017.201029_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",12/11/2020 16:42:27
SHB8888PID,SHB8888P,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",30/10/2020 17:59:06
SHB920P ID,"SHB920P ",Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",03/11/2020 12:44:31
SHB929R ID,"SHB929R ",Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",04/11/2020 07:15:02
SHB962T ID,"SHB962T ",Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",20/11/2020 23:28:36
SHB999M ID,"SHB999M ",Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",05/11/2020 17:17:53
SHB99K  ID,"SHB99K  ",Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",21/11/2020 01:22:37
SHC1234AID,SHC1234A,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1028.201216_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",28/01/2021 08:58:56
SHC4094SID,SHC4094S,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",31/10/2020 08:40:08
SHC4130XID,SHC4130X,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",21/11/2020 00:47:03
SHC4141PID,SHC4141P,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",21/11/2020 02:34:03
SHC4149TID,SHC4149T,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",21/11/2020 01:51:23
SHC4188EID,SHC4188E,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",11/11/2020 14:24:24
SHC4264TID,SHC4264T,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",21/11/2020 00:01:08
SHC4400SID,SHC4400S,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",21/11/2020 00:13:06
SHC4456GID,SHC4456G,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",21/11/2020 02:07:36
SHC4470PID,SHC4470P,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",27/11/2020 16:44:18
SHC4471LID,SHC4471L,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",20/11/2020 23:05:22
SHC4480KID,SHC4480K,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1010.201021_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdmv2:1.0.15log,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",29/01/2021 17:00:20
SHC4504BID,SHC4504B,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",21/11/2020 03:45:18
SHC4528HID,SHC4528H,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",18/11/2020 11:33:53
SHC4559TID,SHC4559T,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",19/11/2020 16:10:38
SHC4587LID,SHC4587L,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",02/12/2020 21:23:21
SHC4591ZID,SHC4591Z,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",20/11/2020 23:23:03
SHC4593TID,SHC4593T,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",21/11/2020 02:55:36
SHC4598EID,SHC4598E,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",20/11/2020 22:42:57
SHC4599CID,SHC4599C,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",20/11/2020 23:02:49
SHC4654BID,SHC4654B,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",02/12/2020 22:17:08
SHC4655ZID,SHC4655Z,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",20/11/2020 23:24:02
SHC4667PID,SHC4667P,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",21/11/2020 03:22:00
SHC4684PID,SHC4684P,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",21/11/2020 01:33:16
SHC4694KID,SHC4694K,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",21/11/2020 01:03:54
SHC4702XID,SHC4702X,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",13/11/2020 22:58:49
SHC4706KID,SHC4706K,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1010.201021_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",11/11/2020 11:43:22
SHC4710YID,SHC4710Y,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",03/11/2020 20:27:37
SHC4712SID,SHC4712S,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1010.201021_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",11/11/2020 13:27:02
SHC4713PID,SHC4713P,Connected,,Charging,1000,0,"com.ucast.blackbox:1.0.1014.201027_RC,com.grab.blackboxtest:1.0,com.ste.itsd.fms.agilmdm:1.0.7,com.grab.tex:20.42.0-522d2fe,com.ucast.blackboxlog:3.0",07/11/2020 10:01:51
